INT	INT	STRING	STRING	STRING	INT	INT	INT	INT	STRING	INT	INT	INT	STRING	INT	INT	INT	STRING	INT	INT	INT	INT	INT	INT	STRING	INT	STRING	INT	STRING	INT	STRING	INT	STRING	INT	STRING	INT	STRING	INT	STRING	INT	STRING	INT	STRING	INT	STRING	INT	STRING	INT															
14890	111502	高级移魂(增强主人的定力)	#cFFCC99辅其主，定力非凡#r#cFFCC00辅主特技 提高主人的定力#c54FF00{A:6 B:0}#cFFCC00点#r#c54FF00（自动作用）#r#W可以在#G洛阳#Y云渺渺#G（182，157）#W处使用#Y灵兽丹·震（1级）#W升级为#G超级移魂（1级）		0	1300	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			|生效一次的附加效果1	6848	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1																															
14891	111503	高级移魂(增强主人的定力)	#cFFCC99辅其主，定力非凡#r#cFFCC00辅主特技 提高主人的定力#c54FF00{A:9 B:0}#cFFCC00点#r#c54FF00（自动作用）#r#W可以在#G洛阳#Y云渺渺#G（182，157）#W处使用#Y灵兽丹·震（1级）#W升级为#G超级移魂（1级）		0	1300	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			|生效一次的附加效果1	6849	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1																															
14892	111504	高级移魂(增强主人的定力)	#cFFCC99辅其主，定力非凡#r#cFFCC00辅主特技 提高主人的定力#c54FF00{A:12 B:0}#cFFCC00点#r#c54FF00（自动作用）#r#W可以在#G洛阳#Y云渺渺#G（182，157）#W处使用#Y灵兽丹·震（1级）#W升级为#G超级移魂（1级）		0	1300	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			|生效一次的附加效果1	6850	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1																															
14893	111505	高级移魂(增强主人的定力)	#cFFCC99辅其主，定力非凡#r#cFFCC00辅主特技 提高主人的定力#c54FF00{A:15 B:0}#cFFCC00点#r#c54FF00（自动作用）#r#W可以在#G洛阳#Y云渺渺#G（182，157）#W处使用#Y灵兽丹·震（1级）#W升级为#G超级移魂（1级）		0	1300	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			|生效一次的附加效果1	6851	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1																															
14894	111506	高级移魂(增强主人的定力)	#cFFCC99辅其主，定力非凡#r#cFFCC00辅主特技 提高主人的定力#c54FF00{A:18 B:0}#cFFCC00点#r#c54FF00（自动作用）#r#W可以在#G洛阳#Y云渺渺#G（182，157）#W处使用#Y灵兽丹·震（1级）#W升级为#G超级移魂（1级）		0	1300	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			|生效一次的附加效果1	6852	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1																															
14895	111507	高级移魂(增强主人的定力)	#cFFCC99辅其主，定力非凡#r#cFFCC00辅主特技 提高主人的定力#c54FF00{A:21 B:0}#cFFCC00点#r#c54FF00（自动作用）#r#W可以在#G洛阳#Y云渺渺#G（182，157）#W处使用#Y灵兽丹·震（1级）#W升级为#G超级移魂（1级）		0	1300	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			|生效一次的附加效果1	6853	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1																															
14896	111508	高级移魂(增强主人的定力)	#cFFCC99辅其主，定力非凡#r#cFFCC00辅主特技 提高主人的定力#c54FF00{A:24 B:0}#cFFCC00点#r#c54FF00（自动作用）#r#W可以在#G洛阳#Y云渺渺#G（182，157）#W处使用#Y灵兽丹·震（1级）#W升级为#G超级移魂（1级）		0	1300	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			|生效一次的附加效果1	6854	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1																															
14897	111509	高级移魂(增强主人的定力)	#cFFCC99辅其主，定力非凡#r#cFFCC00辅主特技 提高主人的定力#c54FF00{A:27 B:0}#cFFCC00点#r#c54FF00（自动作用）#r#W可以在#G洛阳#Y云渺渺#G（182，157）#W处使用#Y灵兽丹·震（1级）#W升级为#G超级移魂（1级）		0	1300	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			|生效一次的附加效果1	6855	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1																															
14898	111510	高级移魂(增强主人的定力)	#cFFCC99辅其主，定力非凡#r#cFFCC00辅主特技 提高主人的定力#c54FF00{A:30 B:0}#cFFCC00点#r#c54FF00（自动作用）#r#W可以在#G洛阳#Y云渺渺#G（182，157）#W处使用#Y灵兽丹·震（1级）#W升级为#G超级移魂（1级）		0	1300	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			|生效一次的附加效果1	6856	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1																															
14899	111511	高级移魂(增强主人的定力)	#cFFCC99辅其主，定力非凡#r#cFFCC00辅主特技 提高主人的定力#c54FF00{A:33 B:0}#cFFCC00点#r#c54FF00（自动作用）#r#W可以在#G洛阳#Y云渺渺#G（182，157）#W处使用#Y灵兽丹·震（1级）#W升级为#G超级移魂（1级）		0	1300	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			|生效一次的附加效果1	6857	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1																															
14900	111512	高级移魂(增强主人的定力)	#cFFCC99辅其主，定力非凡#r#cFFCC00辅主特技 提高主人的定力#c54FF00{A:36 B:0}#cFFCC00点#r#c54FF00（自动作用）#r#W可以在#G洛阳#Y云渺渺#G（182，157）#W处使用#Y灵兽丹·震（1级）#W升级为#G超级移魂（1级）		0	1300	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			|生效一次的附加效果1	6858	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1																															
14901	111601	加速(增强主人的身法)	#cFFCC99弼其主，身法大进#r#cFFCC00辅主特技 提高主人的身法#c54FF00{A:2 B:0}#cFFCC00点#r#c54FF00（自动作用）		0	1300	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			|生效一次的附加效果1	6859	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1																															
14902	111602	加速(增强主人的身法)	#cFFCC99弼其主，身法大进#r#cFFCC00辅主特技 提高主人的身法#c54FF00{A:4 B:0}#cFFCC00点#r#c54FF00（自动作用）		0	1300	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			|生效一次的附加效果1	6860	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1																															
14903	111603	加速(增强主人的身法)	#cFFCC99弼其主，身法大进#r#cFFCC00辅主特技 提高主人的身法#c54FF00{A:6 B:0}#cFFCC00点#r#c54FF00（自动作用）		0	1300	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			|生效一次的附加效果1	6861	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1																															
14904	111604	加速(增强主人的身法)	#cFFCC99弼其主，身法大进#r#cFFCC00辅主特技 提高主人的身法#c54FF00{A:8 B:0}#cFFCC00点#r#c54FF00（自动作用）		0	1300	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			|生效一次的附加效果1	6862	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1																															
14905	111605	加速(增强主人的身法)	#cFFCC99弼其主，身法大进#r#cFFCC00辅主特技 提高主人的身法#c54FF00{A:10 B:0}#cFFCC00点#r#c54FF00（自动作用）		0	1300	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			|生效一次的附加效果1	6863	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1																															
14906	111606	加速(增强主人的身法)	#cFFCC99弼其主，身法大进#r#cFFCC00辅主特技 提高主人的身法#c54FF00{A:12 B:0}#cFFCC00点#r#c54FF00（自动作用）		0	1300	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			|生效一次的附加效果1	6864	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1																															
14907	111607	加速(增强主人的身法)	#cFFCC99弼其主，身法大进#r#cFFCC00辅主特技 提高主人的身法#c54FF00{A:14 B:0}#cFFCC00点#r#c54FF00（自动作用）		0	1300	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			|生效一次的附加效果1	6865	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1																															
14908	111608	加速(增强主人的身法)	#cFFCC99弼其主，身法大进#r#cFFCC00辅主特技 提高主人的身法#c54FF00{A:16 B:0}#cFFCC00点#r#c54FF00（自动作用）		0	1300	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			|生效一次的附加效果1	6866	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1																															
14909	111609	加速(增强主人的身法)	#cFFCC99弼其主，身法大进#r#cFFCC00辅主特技 提高主人的身法#c54FF00{A:18 B:0}#cFFCC00点#r#c54FF00（自动作用）		0	1300	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			|生效一次的附加效果1	6867	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1																															
14910	111610	加速(增强主人的身法)	#cFFCC99弼其主，身法大进#r#cFFCC00辅主特技 提高主人的身法#c54FF00{A:20 B:0}#cFFCC00点#r#c54FF00（自动作用）		0	1300	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			|生效一次的附加效果1	6868	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1																															
14911	111611	加速(增强主人的身法)	#cFFCC99弼其主，身法大进#r#cFFCC00辅主特技 提高主人的身法#c54FF00{A:22 B:0}#cFFCC00点#r#c54FF00（自动作用）		0	1300	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			|生效一次的附加效果1	6869	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1																															
14912	111612	加速(增强主人的身法)	#cFFCC99弼其主，身法大进#r#cFFCC00辅主特技 提高主人的身法#c54FF00{A:24 B:0}#cFFCC00点#r#c54FF00（自动作用）		0	1300	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			|生效一次的附加效果1	6870	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1																															
14913	111701	高级加速(增强主人的身法)	#cFFCC99弼其主，身法大进#r#cFFCC00辅主特技 提高主人的身法#c54FF00{A:3 B:0}#cFFCC00点#r#c54FF00（自动作用）#r#W可以在#G洛阳#Y云渺渺#G（182，157）#W处使用#Y灵兽丹·震（1级）#W升级为#G超级瞬影（1级）		0	1300	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			|生效一次的附加效果1	6871	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1																															
14914	111702	高级加速(增强主人的身法)	#cFFCC99弼其主，身法大进#r#cFFCC00辅主特技 提高主人的身法#c54FF00{A:6 B:0}#cFFCC00点#r#c54FF00（自动作用）#r#W可以在#G洛阳#Y云渺渺#G（182，157）#W处使用#Y灵兽丹·震（1级）#W升级为#G超级瞬影（1级）		0	1300	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			|生效一次的附加效果1	6872	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1																															
14915	111703	高级加速(增强主人的身法)	#cFFCC99弼其主，身法大进#r#cFFCC00辅主特技 提高主人的身法#c54FF00{A:9 B:0}#cFFCC00点#r#c54FF00（自动作用）#r#W可以在#G洛阳#Y云渺渺#G（182，157）#W处使用#Y灵兽丹·震（1级）#W升级为#G超级瞬影（1级）		0	1300	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			|生效一次的附加效果1	6873	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1																															
14916	111704	高级加速(增强主人的身法)	#cFFCC99弼其主，身法大进#r#cFFCC00辅主特技 提高主人的身法#c54FF00{A:12 B:0}#cFFCC00点#r#c54FF00（自动作用）#r#W可以在#G洛阳#Y云渺渺#G（182，157）#W处使用#Y灵兽丹·震（1级）#W升级为#G超级瞬影（1级）		0	1300	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			|生效一次的附加效果1	6874	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1																															
14917	111705	高级加速(增强主人的身法)	#cFFCC99弼其主，身法大进#r#cFFCC00辅主特技 提高主人的身法#c54FF00{A:15 B:0}#cFFCC00点#r#c54FF00（自动作用）#r#W可以在#G洛阳#Y云渺渺#G（182，157）#W处使用#Y灵兽丹·震（1级）#W升级为#G超级瞬影（1级）		0	1300	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			|生效一次的附加效果1	6875	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1																															
14918	111706	高级加速(增强主人的身法)	#cFFCC99弼其主，身法大进#r#cFFCC00辅主特技 提高主人的身法#c54FF00{A:18 B:0}#cFFCC00点#r#c54FF00（自动作用）#r#W可以在#G洛阳#Y云渺渺#G（182，157）#W处使用#Y灵兽丹·震（1级）#W升级为#G超级瞬影（1级）		0	1300	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			|生效一次的附加效果1	6876	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1																															
14919	111707	高级加速(增强主人的身法)	#cFFCC99弼其主，身法大进#r#cFFCC00辅主特技 提高主人的身法#c54FF00{A:21 B:0}#cFFCC00点#r#c54FF00（自动作用）#r#W可以在#G洛阳#Y云渺渺#G（182，157）#W处使用#Y灵兽丹·震（1级）#W升级为#G超级瞬影（1级）		0	1300	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			|生效一次的附加效果1	6877	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1																															
14920	111708	高级加速(增强主人的身法)	#cFFCC99弼其主，身法大进#r#cFFCC00辅主特技 提高主人的身法#c54FF00{A:24 B:0}#cFFCC00点#r#c54FF00（自动作用）#r#W可以在#G洛阳#Y云渺渺#G（182，157）#W处使用#Y灵兽丹·震（1级）#W升级为#G超级瞬影（1级）		0	1300	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			|生效一次的附加效果1	6878	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1																															
14921	111709	高级加速(增强主人的身法)	#cFFCC99弼其主，身法大进#r#cFFCC00辅主特技 提高主人的身法#c54FF00{A:27 B:0}#cFFCC00点#r#c54FF00（自动作用）#r#W可以在#G洛阳#Y云渺渺#G（182，157）#W处使用#Y灵兽丹·震（1级）#W升级为#G超级瞬影（1级）		0	1300	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			|生效一次的附加效果1	6879	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1																															
14922	111710	高级加速(增强主人的身法)	#cFFCC99弼其主，身法大进#r#cFFCC00辅主特技 提高主人的身法#c54FF00{A:30 B:0}#cFFCC00点#r#c54FF00（自动作用）#r#W可以在#G洛阳#Y云渺渺#G（182，157）#W处使用#Y灵兽丹·震（1级）#W升级为#G超级瞬影（1级）		0	1300	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			|生效一次的附加效果1	6880	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1																															
14923	111711	高级加速(增强主人的身法)	#cFFCC99弼其主，身法大进#r#cFFCC00辅主特技 提高主人的身法#c54FF00{A:33 B:0}#cFFCC00点#r#c54FF00（自动作用）#r#W可以在#G洛阳#Y云渺渺#G（182，157）#W处使用#Y灵兽丹·震（1级）#W升级为#G超级瞬影（1级）		0	1300	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			|生效一次的附加效果1	6881	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1																															
14924	111712	高级加速(增强主人的身法)	#cFFCC99弼其主，身法大进#r#cFFCC00辅主特技 提高主人的身法#c54FF00{A:36 B:0}#cFFCC00点#r#c54FF00（自动作用）#r#W可以在#G洛阳#Y云渺渺#G（182，157）#W处使用#Y灵兽丹·震（1级）#W升级为#G超级瞬影（1级）		0	1300	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			|生效一次的附加效果1	6882	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1																															
14925	111801	强身(增强主人的体力)	#cFFCC99佐其主，体力过人#r#cFFCC00辅主特技 提高主人的体力#c54FF00{A:2 B:0}#cFFCC00点#r#c54FF00（自动作用）		0	1300	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			|生效一次的附加效果1	6883	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1																															
14926	111802	强身(增强主人的体力)	#cFFCC99佐其主，体力过人#r#cFFCC00辅主特技 提高主人的体力#c54FF00{A:4 B:0}#cFFCC00点#r#c54FF00（自动作用）		0	1300	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			|生效一次的附加效果1	6884	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1																															
14927	111803	强身(增强主人的体力)	#cFFCC99佐其主，体力过人#r#cFFCC00辅主特技 提高主人的体力#c54FF00{A:6 B:0}#cFFCC00点#r#c54FF00（自动作用）		0	1300	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			|生效一次的附加效果1	6885	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1																															
14928	111804	强身(增强主人的体力)	#cFFCC99佐其主，体力过人#r#cFFCC00辅主特技 提高主人的体力#c54FF00{A:8 B:0}#cFFCC00点#r#c54FF00（自动作用）		0	1300	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			|生效一次的附加效果1	6886	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1																															
