INT	INT	INT	STRING	STRING	STRING	STRING	STRING	STRING	STRING	INT	INT	INT	INT	INT	STRING	STRING				
4599	4595	50	Buff26_10				pbr_boss_少林_金钟罩buff2		脚下光圈点	0	0	0	0	0		金钟罩：所受伤害减免50%	-1	-1	1	1
4600	4595	60	Buff26_10				pbr_boss_少林_金钟罩buff2		脚下光圈点	0	0	0	0	0		金钟罩：所受伤害减免60%	-1	-1	1	1
4601	4595	70	Buff26_10				pbr_boss_少林_金钟罩buff3		脚下光圈点	0	0	0	0	0		金钟罩：所受伤害减免70%	-1	-1	1	1
4602	4595	80	Buff26_10				pbr_boss_少林_金钟罩buff3		脚下光圈点	0	0	0	0	0		金钟罩：所受伤害减免80%	-1	-1	1	1
4603	4595	90	Buff26_10				pbr_boss_少林_金钟罩buff4		脚下光圈点	0	0	0	0	0		金钟罩：所受伤害减免90%	-1	-1	1	1
4604	4595	100	Buff26_10				pbr_boss_少林_金钟罩buff4		脚下光圈点	0	0	0	0	0		金钟罩：所受伤害减免100%	-1	-1	1	1
4605	4595	110	Buff26_10				pbr_boss_少林_金钟罩buff3		脚下光圈点	0	0	0	0	0		金钟罩：所受伤害减免（废弃）	-1	-1	1	1
4606	4595	120	Buff26_10				pbr_boss_少林_金钟罩buff3		脚下光圈点	0	0	0	0	0		金钟罩：所受伤害减免（废弃）	-1	-1	1	1
4607	4595	130	Buff26_10				pbr_boss_少林_金钟罩buff3		脚下光圈点	0	0	0	0	0		金钟罩：所受伤害减免（废弃）	-1	-1	1	1
4608	4595	140	Buff26_10				pbr_boss_少林_金钟罩buff3		脚下光圈点	0	0	0	0	0		金钟罩：所受伤害减免（废弃）	-1	-1	1	1
4609	4595	150	Buff26_10				pbr_boss_少林_金钟罩buff3		脚下光圈点	0	0	0	0	0		金钟罩：所受伤害减免（废弃）	-1	-1	1	1
4610	4595	160	Buff26_10				pbr_boss_少林_金钟罩buff4		脚下光圈点	0	0	0	0	0		金钟罩：所受伤害减免（废弃）	-1	-1	1	1
4611	4595	170	Buff26_10				pbr_boss_少林_金钟罩buff4		脚下光圈点	0	0	0	0	0		金钟罩：所受伤害减免（废弃）	-1	-1	1	1
4612	4595	180	Buff26_10				pbr_boss_少林_金钟罩buff4		脚下光圈点	0	0	0	0	0		金钟罩：所受伤害减免（废弃）	-1	-1	1	1
4613	4595	190	Buff26_10				pbr_boss_少林_金钟罩buff4		脚下光圈点	0	0	0	0	0		金钟罩：所受伤害减免（废弃）	-1	-1	1	1
4614	4595	200	Buff26_10				pbr_boss_少林_金钟罩buff4		脚下光圈点	0	0	0	0	0		金钟罩：所受伤害减免（废弃）	-1	-1	1	1
4615	4615	10	Buff27_2							0	1	0	0	0		惊涛怒目：每隔2秒受到封穴效果1秒	-1	-1	1	1
4616	4616	10	Buff27_2							0	1	0	0	0		封穴：移动不能，操作不能，可被攻击，无法被打醒	-1	-1	1	1
4617	4617	10	Buff29_7				pbr_boss_慕容_横剑buff_A_脚下		身体中心点	0	0	0	0	0		藏剑：所造成伤害增加6%	-1	-1	1	1
4618	4617	20	Buff29_7				pbr_boss_慕容_横剑buff_A_脚下		身体中心点	0	0	0	0	0		藏剑：所造成伤害增加12%	-1	-1	1	1
4619	4617	30	Buff29_7				pbr_boss_慕容_横剑buff_A_脚下		身体中心点	0	0	0	0	0		藏剑：所造成伤害增加18%	-1	-1	1	1
4620	4617	40	Buff29_7				pbr_boss_慕容_横剑buff_A_脚下		身体中心点	0	0	0	0	0		藏剑：所造成伤害增加24%	-1	-1	1	1
4621	4621	1000	Buff13_5				buff_boss逸_阴阳无咎_红线		身体中心点	0	0	0	0	1	身体中心点	您与连线之人的阴阳状态相同，请您速速远离。	1	1	1	
4622	4617	60	Buff29_7				pbr_boss_慕容_横剑buff_B_脚下		身体中心点	0	0	0	0	0		藏剑：所造成伤害增加36%	-1	-1	1	1
4623	4617	70	Buff29_7				pbr_boss_慕容_横剑buff_B_脚下		身体中心点	0	0	0	0	0		藏剑：所造成伤害增加42%	-1	-1	1	1
4624	4617	80	Buff29_7				pbr_boss_慕容_横剑buff_B_脚下		身体中心点	0	0	0	0	0		藏剑：所造成伤害增加48%	-1	-1	1	1
4625	4617	90	Buff29_7				pbr_boss_慕容_横剑buff_B_脚下		身体中心点	0	0	0	0	0		藏剑：所造成伤害增加54%	-1	-1	1	1
4626	4617	100	Buff29_7				pbr_boss_慕容_横剑buff_B_脚下		身体中心点	0	0	0	0	0		藏剑：所造成伤害增加60%	-1	-1	1	1
4627	4617	110	Buff29_7				pbr_boss_慕容_横剑buff_C_脚下		身体中心点	0	0	0	0	0		藏剑：所造成伤害增加（废弃）	-1	-1	1	1
4628	4617	120	Buff29_7				pbr_boss_慕容_横剑buff_C_脚下		身体中心点	0	0	0	0	0		藏剑：所造成伤害增加（废弃）	-1	-1	1	1
4629	4617	130	Buff29_7				pbr_boss_慕容_横剑buff_C_脚下		身体中心点	0	0	0	0	0		藏剑：所造成伤害增加（废弃）	-1	-1	1	1
4630	4617	140	Buff29_7				pbr_boss_慕容_横剑buff_C_脚下		身体中心点	0	0	0	0	0		藏剑：所造成伤害增加（废弃）	-1	-1	1	1
4631	4617	150	Buff29_7				pbr_boss_慕容_横剑buff_C_脚下		身体中心点	0	0	0	0	0		藏剑：所造成伤害增加（废弃）	-1	-1	1	1
4632	4617	160	Buff29_7				pbr_boss_慕容_横剑buff_D_脚下		身体中心点	0	0	0	0	0		藏剑：所造成伤害增加（废弃）	-1	-1	1	1
4633	4617	170	Buff29_7				pbr_boss_慕容_横剑buff_D_脚下		身体中心点	0	0	0	0	0		藏剑：所造成伤害增加（废弃）	-1	-1	1	1
4634	4617	180	Buff29_7				pbr_boss_慕容_横剑buff_D_脚下		身体中心点	0	0	0	0	0		藏剑：所造成伤害增加（废弃）	-1	-1	1	1
4635	4617	190	Buff29_7				pbr_boss_慕容_横剑buff_D_脚下		身体中心点	0	0	0	0	0		藏剑：所造成伤害增加（废弃）	-1	-1	1	1
4636	4617	200	Buff29_7				pbr_boss_慕容_横剑buff_D_脚下		身体中心点	0	0	0	0	0		藏剑：所造成伤害增加（废弃）	-1	-1	1	1
4637	4637	10	Buff29_10				pbr_boss_慕容_buff_借力反施		脚下光圈点	0	0	0	0	0		示剑：成为慕容信释放示剑的目标	-1	-1	1	1
4638	4638	10	Buff29_10				pbr_boss_慕容_buff_借力反施		脚下光圈点	0	0	0	0	0		示剑：被治疗效果将按一定比例治疗慕容信	-1	-1	1	1
4639	4639	1000	MakeMaterial8_16							0	0	0	0	0		无敌15s	0	1	1	
4640	4640	1000	MakeMaterial8_16							0	0	0	0	0		永久定身buff	0	1	1	
4641	4641	1000	MakeMaterial8_16							0	0	0	0	0		定身3秒。	0	1	1	
4642	4642	1000	MakeMaterial8_16							0	0	0	0	0		定身15秒。	0	1	1	
4643	4639	50	Buff29_8				pbr_boss_天山_buff01A		脚下光圈点	0	0	0	0	0		所造成伤害增加20%	-1	-1	1	1
4644	4644	10	PetSoulSkill2_8							0	0	0	0	0		溯洄：死亡后可使主人瞬发召唤1只珍兽，且使召唤出的珍兽无敌。	0			
4647	4647	20	PetSoulSkill1_9							0	0	0	1	0		夕照：受到致命一击时，免疫此次伤害，并获得护盾，护盾承受100%伤害，同时不受控制。	0			
4648	4648	70	PetSoulSkill1_16							0	1	0	1	0		萦舞：手动使用后牺牲自己，使主人进入无敌、围困状态。	0			
4649	4649	1000	MakeMaterial8_16				hj_boss九尾灵狐_同舟共济		脚下光圈点	0	0	0	0	0		请快速与其他玩家聚集在一起，共同抵御伤害。	0	1	1	
																				
#极致新增兽魂区域 Q546528533																				
4650	4650	10	PetSoulSkill2_12				cw_特技玄武2022_镇伏		脚下光圈点	0	0	1	0	0		镇伏：对珍兽伤害降低	0			
4656	4656	10	PetSoulSkill2_6							0	0	0	0	0		慑天：继承主人的内外功攻击、命中和血上限	0			
4662	4662	10	PetSoulSkill2_2				cw_特技朱雀2022_涅槃		脚下光圈点	0	0	0	0	0		涅槃：所有属性增加	0			
4663	4663	10	PetSoulSkill2_2							0	0	0	0	0		涅槃：死亡后可立即复活，死亡后可立即复活，力量、灵气、体力、定力、身法各增加10点，每200秒可触发1次	0			
4668	4668	70	PetSoulSkill2_3				cw_特技九尾2022_千幻_debuff		脚下光圈点	0	1	1	0	0		千幻：散功	0			
4672	4672	10	PetSoulSkill2_8				cw_特技锦鳞2022_溯洄		脚下光圈点	0	0	0	0	0		溯洄：可瞬发召唤珍兽	0			
4686	4678	70	PetSoulSkill1_16				cw_特技幻蝶2022_萦舞		脚下光圈点	0	1	0	1	0		萦舞：无敌状态，移动不能，操作不能，不可被攻击	0			
4692	4692	10	PetSoulSkill2_11				cw_特技霜鹤2022_寻影		身体中心点	0	0	1	0	0		寻影：无法隐身、回城、传送	0			
4707	4707	20	PetSoulSkill1_9				cw_特技金乌2022_夕照		脚下光圈点	0	0	0	1	0		夕照：吸收伤害，不受控制	0			
4712	4712	70	PetSoulSkill2_14				cw_特技白驹2022_逐风		脚下光圈点	1	0	0	0	0		逐风：增加移动速度	0			
4718	4718	70	PetSoulSkill1_3				npc_all_fushen		身体受击点	0	0	1	0	1	身体受击点	悲秋：无法移动，无法攻击，无法使用技能，无法使用道具	0			
4724	4724	70	PetSoulSkill2_5				cw_特技苍狼2022_煞月		脚下光圈点	0	0	0	0	0		煞月：伤害提高	0			
4730	4730	70	PetSoulSkill2_9				cw_特技飞羚2022_星驰		脚下光圈点	0	0	0	0	0		星驰：减速效果时间减免	0			
4739	4739	60	PetSoulSkill2_8				cw_特技锦鳞2022_溯洄		身体中心点	0	0	0	0	0		溯洄：无敌	0			
4745	4745	2200	Buff26_8				buff_boss逸_阴阳有时_黑狐		脚下光圈点	0	0	0	0	0		当前逸处于极阴状态，处于阴状态的玩家攻击伤害会被反弹。	1	1	1	
4746	4746	2200	Buff26_7				buff_boss逸_阴阳有时_白狐		脚下光圈点	0	0	0	0	0		当前逸处于极阳状态，处于阳状态的玩家攻击伤害会被反弹。	1	1	1	
4747	70	2200	PetSoulSkill1_14				cw_特技鹿蜀2022_灵犀		脚下光圈点	0	0	0	0	0		灵犀：增加命中，降低闪避	0			
4762	4762	1					buff_boss逸_阴阳有时_双狐		脚下光圈点	0	0	0	0	0			1	1	1	
4763	4763	1000	Buff0_14		Skills\Common\fear_1.wav		npc_buff_07		头顶状态点	0	1	1	0	0		您当前受到一叶摄心状态，可使用清心露解除。	0	1	1	
4778	4778	1000	PetSkill2_18				hj_npc青丘九尾内丹17		身体中心点	0	0	0	0	0			1	1	1	
4804	4804	1000	Buff26_9							0	0	0	0	0		灵狐禁锢：您被九尾灵狐所禁锢20秒，不能进行任何动作。	0	1	1	
4806	4806	1000	Buff13_5				buff_boss逸_阴阳无咎_绿线		身体中心点	0	0	0	0	1	身体中心点	您与连线之人的阴阳状态不同，请您速速靠近。	1	1	1	
4807	4807	1000	PetSoulSkill2_15							0	0	0	0	0		兽魂爆发：血上限增加，内、外功攻击增加 	0			
																				
4808	4804	180	Rune01_11							0	0	1	0	0		每3秒损失其自身血上限1%的生命值	-1	-1	1	1
4809	4809	180	Buff11_14				cj_琅嬛福地动态阻挡_光墙		脚下光圈点	0	0	0	0	0		光墙实验	-1	-1	1	1
4810	4810	1000	TalentSkillShaoLin2_16				buff_sangong_01		脚下光圈点	0	1	1	0	0		金刚不渡：散功，无法使用任何门派技能	0			
4811	4811	1000	TalentSkillShaoLin3_2							0	0	0	1	0		礼召佛光：增加命中	0			
4812	4812	1000	TalentSkillShaoLin2_13				g01_buff38		头顶状态点	0	1	1	0	0		千斤坠：不能移动	0			
4813	4813	1000	TalentSkill_5				HJ_buff_流风化羽		脚下光圈点	0	0	0	1	0		风卷行云：增加移动速度	0			
4814	4814	1000	TalentSkill_5				hj_debuff_风卷行云_减速A		身体中心点	0	0	1	0	0		风卷行云：移动速度减慢	0			
4815	4815	1000	TalentSkill_1				HJ_buff_流风化羽		脚下光圈点	0	0	0	1	0		流风化羽：增加移动速度，自身伤害提高	0			
4816	4816	1000	TalentSkill_2				hj_buff_俱寂无声A		身体中心点	0	1	1	0	0		俱寂无声：不能移动	0			
4817	4817	1000	TalentSkillShaoLin2_16							0	1	1	0	0		断秽解业：降低会心攻击	0			
4818	4816	150	Rune02_5							0	0	0	0	0		受到的伤害降低11%	-1	-1	1	1
4819	4819	1000	TalentSkillShaoLin2_12							0	1	1	0	0		禅心入定：增加会心防御	0			
4820	4820	1000	TalentSkillMingJiao2_14				buff_fengxue_01		身体受击点	0	1	1	0	0		炎龙惑心：封穴，移动不能，操作不能，可被攻击，无法被打醒	0			
4821	4821	170	Buff11_14							0	0	0	0	0		即将释放弩箭	-1	-1	1	1
4822	4822	1000	TalentSkillMingJiao2_15							0	0	0	1	0		圣火长明：增加命中	0			
4823	4823	1000	TalentSkillMingJiao2_11				g01_buff38		头顶状态点	0	1	1	0	0		赤焰压鼎：不能移动	0			
4824	4824	1000	TalentSkillMingJiao2_11							0	1	1	0	0		在劫难逃：降低闪避率	0			
4826	4826	1000	TalentSkillMingJiao2_14							0	1	1	0	0		噬月轮：降低会心攻击	0			
4827	4827	1000	TalentSkillMingJiao2_11				g01_buff38		头顶状态点	0	1	1	0	0		摧心留影：不能移动	0			
4828	4828	1000	TalentSkillMingJiao_3							0	0	0	1	0		超凡入圣：下一次攻击必定造成会心一击	0			
4829	4829	1000	TalentSkillGaiBang2_1				buff_fengxue_01		身体受击点	0	1	1	0	0		掌中池鱼：封穴，移动不能，操作不能，可被攻击，无法被打醒	0			
4830	4830	80	Rune01_7							1	0	0	0	0		桃源避难：吸收伤害	-1	-1	1	1
4831	4831	1000	TalentSkillGaiBang_14				g01_buff38		头顶状态点	0	1	1	0	0		长歌衔酒：不能移动	0			
4832	4832	1000	TalentSkillGaiBang2_6							0	1	1	0	0		空樽邀月：所有攻击必中	0			
4833	4833	1000	TalentSkillGaiBang2_1				buff_fengxue_01		身体受击点	0	1	1	0	0		惊鸿绝脉：封穴，移动不能，操作不能，可被攻击，无法被打醒	0			
4834	4834	1000	TalentSkillGaiBang2_12				g01_buff100		脚下光圈点	0	1	1	0	0		舟摇帘绕：降低移动速度	0			
4835	4835	1000	TalentSkillGaiBang_14				g01_buff38		头顶状态点	0	1	1	0	0		断杖拘狼：不能移动	0			
4836	4836	1000	TalentSkillWuDang2_11				npc_buff_02		头顶状态点	0	1	1	0	0		孤山闭：麻痹，移动不能，操作不能，可被攻击，无法被打醒	0			
4837	4837	1000	TalentSkillWuDang2_9				g01_buff100		脚下光圈点	0	1	1	0	0		故步难离：降低移动速度	0			
4838	4838	10	Buff11_6							0	0	0	0	0		凝视	-1	-1	1	1
4839	4839	1000	TalentSkill_6				HJ_buff_唯我自在		身体中心点	0	0	0	1	0		唯我自在：会心一击伤害提高	0			
4840	4840	1000	TalentSkill_3				HJ_buff_凝光照雪		身体中心点	0	0	0	1	0		凝光照雪：会心一击提高	0			
4841	4841	1000	TalentSkill_4				HJ_buff_气定神闲		脚下光圈点	0	0	0	1	0		气定神闲：概率免疫伤害	0			
4842	4842	1000	TalentSkillWuDang_3				npc_buff_02		头顶状态点	0	1	1	0	0		断脉截元：麻痹，移动不能，操作不能，可被攻击，无法被打醒	0			
4843	4843	1000	TalentSkillWuDang2_9				g01_buff100		脚下光圈点	0	1	1	0	0		刹那千年：降低移动速度	0			
4844	4844	1000	TalentSkillEmei2_11				g01_em_buff38		头顶状态点	0	1	1	0	0		暄风一醉：失明，随机移动，操作不能，可被攻击，无法被打醒	0			
4845	4845	1000	TalentSkillEmei2_9				g01_buff100		脚下光圈点	0	1	1	0	0		疏桐绊月：降低移动速度	0			
4846	4846	1000	TalentSkillEmei2_11				g01_em_buff38		头顶状态点	0	1	1	0	0		四面楚歌：失明，随机移动，操作不能，可被攻击，无法被打醒	0			
4847	4847	1000	TalentSkillEmei2_9				g01_buff100		脚下光圈点	0	1	1	0	0		曲遏行云：降低移动速度	0			
4848	4848	1000	TalentSkillXingXiu_12				buff_shiming_01		头顶状态点	0	1	1	0	0		冰幽封魂：失明，随机移动，操作不能，可被攻击，无法被打醒	0			
4849	4849	1000	TalentSkillXingXiu2_7				g01_buff100		脚下光圈点	0	1	1	0	0		缠缚之怨：降低移动速度	0			
4850	4850	1000	TalentSkillXingXiu_12				buff_shiming_01		头顶状态点	0	1	1	0	0		深幽蚀脉：失明，随机移动，操作不能，可被攻击，无法被打醒	0			
4851	4851	1000	TalentSkillXingXiu2_7				g01_buff100		脚下光圈点	0	1	1	0	0		噬心摄魄：降低移动速度	0			
4852	4852	1000	TalentSkillTianLong_4				buff_dingshen		身体受击点	0	1	1	0	0		明月封心：封印，无法移动，无法施放门派技能	0			
4853	4853	1000	TalentSkillTianLong2_11				g01_buff100		脚下光圈点	0	1	1	0	0		狂风缓度：降低移动速度	0			
4854	4854	1000	TalentSkillTianLong_4				buff_dingshen		身体受击点	0	1	1	0	0		夜雨瞒天：封印，无法移动，无法施放门派技能	0			
4855	4855	1000	TalentSkillTianLong2_11				g01_buff100		脚下光圈点	0	1	1	0	0		袖手蹒跚：降低移动速度	0			
4856	4856	1000	TalentSkillTianShan2_11				buff_fengxue_01		身体受击点	0	1	1	0	0		千里冰封：封穴，移动不能，操作不能，可被攻击，无法被打醒	0			
4857	4857	1000	TalentSkillTianShan2_12							0	0	0	1	0		寻风赶月：增加命中	0			
4858	4858	1000	TalentSkillTianShan2_7				g01_buff38		头顶状态点	0	1	1	0	0		霜翎之梏：定身，无法移动	0			
4859	4859	1000	TalentSkillTianShan2_11				buff_fengxue_01		身体受击点	0	1	1	0	0		万里霜寒：封穴，移动不能，操作不能，可被攻击，无法被打醒	0			
4860	4860	1000	TalentSkillTianShan2_7				g01_buff38		头顶状态点	0	1	1	0	0		凌羽化缚：定身，无法移动	0			
4861	4861	1000	TalentSkillXiaoYao2_14				buff_sangong_01		脚下光圈点	0	1	1	0	0		定风波：散功，无法使用任何门派技能	0			
4862	4862	1000	TalentSkillXiaoYao2_9				g01_buff100		脚下光圈点	0	1	1	0	0		寸步难行：降低移动速度	0			
4863	4863	1000	TalentSkillXiaoYao2_14				buff_sangong_01		脚下光圈点	0	1	1	0	0		点灵犀：散功，无法使用任何门派技能	0			
4864	4864	1000	TalentSkillXiaoYao2_9				g01_buff100		脚下光圈点	0	1	1	0	0		摧风倒履：降低移动速度	0			
4865	4849	360	Rune01_6							0	0	0	0	0		避守孤城:受到所有伤害降低	-1	-1	1	1
4866	4849	370	Rune01_6							0	0	0	0	0		避守孤城:受到所有伤害降低	-1	-1	1	1
4867	4849	380	Rune01_6							0	0	0	0	0		避守孤城:受到所有伤害降低	-1	-1	1	1
4868	4849	390	Rune01_6							0	0	0	0	0		避守孤城:受到所有伤害降低	-1	-1	1	1
4869	4869	10	CircularTaskTool9_9							0	0	0	0	0		祈夏凉中，暂时无法移动	-1	-1	1	1
4870	99	2200	RideHeader11_16							0	0	0	1	0		坐骑：坠风莲。骑乘后移动速度+80%。	-1	-1	1	1
4871	99	2200	RideHeader12_1							0	0	0	1	0		坐骑：云水叠。骑乘后移动速度+80%。	-1	-1	1	1
4872	4872	1000	Buff0_13				g01_em_buff38		头顶状态点	0	0	1	0	0		失明：随机移动，操作不能，可被攻击，无法被打醒	0	1	1	
4873	4873	6000	Buff26_14				HJ_boss_峨嵋_技能1_buff		脚下光圈点	0	0	1	0	0		障眼法·衍：3s后爆炸，爆炸时周围目标附加障眼法·瞬	0	1	1	
4886	4886	1000	Buff0_15		Skills\Sl\Sl_金刚伏魔圈_定身.wav		g01_buff27		脚下光圈点	0	1	1	0	0		定身：定身状态下可以攻击，但无法移动	0			
4893	23	1000	FightSkillWuDang1_4				HJ_boss_武当_三环套月_debuff		身体中心点	0	0	1	0	0		三环套月：进入僵硬状态，移动速度减慢	0	1	1	
4894	4894	1	Buff26_8				buff_boss逸_阴阳无咎_阴		脚下光圈点	0	0	0	0	0		阴气盛极，10秒后造成大量伤害	1	1	1	
4895	4895	1	Buff26_7				buff_boss逸_阴阳无咎_阳		脚下光圈点	0	0	0	0	0		阳气盛极，10秒后造成大量伤害	1	1	1	
4896	4896	1000	Buff4_16				HJ_boss_丐帮_技能3_buff		身体中心点	0	0	0	0	0		无敌	0	1	1	
4900	4900	6000	Buff26_14				HJ_boss_峨嵋_技能1_buff		脚下光圈点	0	0	1	0	0		障眼法·瞬：3s后爆炸	0	1	1	
4925	99	2200	RideHeader10_6							0	0	0	1	0		坐骑：灵鹄。骑乘后移动速度+40%。	0	1	1	
4934	99	2200	RideHeader10_8							0	0	0	1	0		坐骑：衔月鹄。骑乘后移动速度+70%。	0	1	1	
4943	99	2200	RideHeader10_7							0	0	0	1	0		坐骑：问情鹄。骑乘后移动速度+75%。	0	1	1	
4944	99	2200	RideHeader10_9							0	0	0	1	0		坐骑：寄居蟹。骑乘后移动速度+70%。	0	1	1	
4946	4909	1000	FightSkillMantuo1_5				hj_曼陀山庄_广陵散buff		脚下光圈点	0	0	0	1	0		广陵散：使用余音袅袅攻击目标时会进行4次伤害	0	1	1	
4948	4912	1000	FightSkillMantuo_12				hj_曼陀山庄_长相思debuff		脚下光圈点	0	1	1	0	0		长相思：降低闪避	0	1	1	
4949	4913	1000	FightSkillMantuo1_7				hj_曼陀山庄_弦弄花影buff		脚下光圈点	0	0	0	1	0		弦弄花影：前两个流芳诀技能的曼陀花消耗减少	0	1	1	
4950	4914	2000	Buff1_1							0	0	0	0	0		飞花·乱红深处：移动速度降低	0	1	1	
4951	4915	1000	FightSkillMantuo1_8				hj_曼陀山庄_飞花乱红深处麻痹buff		脚下光圈点	0	1	1	0	0		飞花·乱红深处：麻痹，移动不能，操作不能，可被攻击，无法被打醒	0	1	1	
4953	4918	1000	FightSkillMantuo_8				hj_曼陀山庄_拈花眼儿媚破绽debuff		脚下光圈点	0	1	1	0	0		拈花·眼儿媚：受到会心一击伤害提高	0	1	1	
4954	4919	1000	FightSkillMantuo1_2				hj_曼陀山庄_沁园春buff		脚下光圈点	0	0	0	1	0		沁园春：使用玄音曲技能对目标造成伤害时获得曼陀花的概率提高	0	1	1	
