INT	STRING	STRING
18451	ZHY_210301_14	#H本周累计活跃值已达上限，无法领取活跃值。
18452	ZHY_210301_15	成功领取%s0点活跃值。
18453	ZHY_210301_16	#H您已经领取过此项奖励，无法再次领取。
18454	ZHY_210301_17	#H背包空位不足，请至少保留%s0个道具栏空位。
18455	ZHY_210301_18	#H背包空位不足，请至少保留%s0个材料栏空位。
18456	ZHY_210301_19	#H背包空位不足，请至少保留%s0个道具栏空位和%s1个材料栏空位。
18457	ZHY_210301_20	#H您获得了%s0个%s1。
18458	ZHY_210301_21	#H今日登陆游戏即可完成。
18459	ZHY_210301_22	#H今日开启一次藏宝图即可完成。
18460	ZHY_210301_23	已废弃
18461	ZHY_210301_24	#H今日完成对应数量的师门任务即可完成。
18462	ZHY_210301_25	#H今日击败对应数量的夺宝马贼即可完成。
18463	ZHY_210301_26	#H今日参与对应次数的偷袭门派活动即可完成。
18464	ZHY_210301_27	#H今日参与对应次数的贼兵入侵活动即可完成。
18465	ZHY_210301_28	#H今日参与对应次数的藏经阁活动即可完成。
18466	ZHY_210301_29	#H今日进入校场与其他玩家切磋一次即可完成。
18467	ZHY_210301_30	#H今日于帮会城市中接取并完成对应次数的跑商任务即可完成。
18468	ZHY_210301_31	#H尚未达到领奖条件。
18469	ZHY_210301_32	竞技
18470	ZHY_210301_33	    工资任务即将升级，敬请期待！
18471	ZHY_210301_34	    每周休闲一下，参加每日活动，也许会有意外的惊喜。#r    不过只有等级达到#G35级#W的玩家才会给与记录，并有资格获得奖励。#r    #G提示：每日最多可获得500活跃值，活动计数将在每日24时清除，周活跃奖励领取时间截止到周日的24时，请注意及时领取。
18472	ZHY_210301_35	#G活跃
18473	ZHY_210301_36	#Y关于周活跃之每日登陆#r#r    #W通过每日登陆每周最多可获得#G70活跃#W，具体规则如下：#r    每日#G首次#W登陆游戏可获得#G10活跃#W。
18474	ZHY_210301_37	#Y关于周活跃之一千零一个愿望#r#r    #W通过完成一千零一个愿望每周最多可获得#G140活跃#W，具体规则如下：#r    每日#G完成一千零一个愿望任务#W可获得#G20活跃#W。
18475	ZHY_210301_38	#Y关于周活跃之惩凶打图#r#r    #W通过完成惩凶打图每周最多可获得#G105活跃#W，具体规则如下：#r    每日#G首次#W完成惩凶打图可获得#G5活跃#W；#r    每日#G第5次#W完成惩凶打图可获得#G5活跃#W；#r    每日#G第10次#W完成惩凶打图可获得#G5活跃#W。
18476	ZHY_210301_39	#Y关于周活跃之藏宝图#r#r    #W通过开启藏宝图每周最多可获得#G35活跃#W，具体规则如下：#r    每日#G首次#W开启藏宝图可获得#G5活跃#W；
18477	ZHY_210301_40	已废弃
18478	ZHY_210301_41	#Y关于周活跃之师门任务#r#r    #W通过完成师门任务每周最多可获得#G105活跃#W，具体规则如下：#r    每日#G首次#W完成师门任务可获得#G5活跃#W；#r    每日#G第5次#W完成师门任务可获得#G5活跃#W；#r    每日#G第10次#W完成师门任务可获得#G5活跃#W。
18479	ZHY_210301_42	#Y关于周活跃之夺宝马贼#r#r    #W通过击败夺宝马贼每周最多可获得#G70活跃#W，具体规则如下：#r    每日#G首次#W击败夺宝马贼可获得#G5活跃#W；#r    每日#G第10次#W击败夺宝马贼可获得#G5活跃#W。
18480	ZHY_210301_43	#Y关于周活跃之元宝消耗#r#r    #W通过消费元宝每周最多可获得#G70活跃#W，具体规则如下：#r    每日#G首次#W累计消费#G100元宝#W可获得#G10活跃#W。 
18481	ZHY_210301_44	#Y关于周活跃之绑定元宝消耗#r#r    #W通过消费绑定元宝每周最多可获得#G35活跃#W，具体规则如下：#r    每日于绑定元宝商店内#G首次#W消费可获得#G5活跃#W。
18482	ZHY_210301_45	#Y关于周活跃之老三环#r#r    #W通过击败野外匪寨中的山寨大王每周最多可获得#G700活跃#W，具体规则如下：#r    每日#G首次#W击败野外匪寨中的山寨大王可获得#G20活跃#W；#r    每日#G第2次#W击败野外匪寨中的山寨大王可获得#G20活跃#W；#r    每日#G第3次#W击败野外匪寨中的山寨大王可获得#G20活跃#W；#r    每日#G第4次#W击败野外匪寨中的山寨大王可获得#G20活跃#W；#r    每日#G第5次#W击败野外匪寨中的山寨大王可获得#G20活跃#W。
18483	ZHY_210301_46	#Y关于周活跃之新三环#r#r    #W通过击败熔岩之地中的火焰妖魔每周最多可获得#G700活跃#W，具体规则如下：#r    每日#G首次#W击败熔岩之地中的火焰妖魔可获得#G20活跃#W；#r    每日#G第2次#W击败熔岩之地中的火焰妖魔可获得#G20活跃#W；#r    每日#G第3次#W击败熔岩之地中的火焰妖魔可获得#G20活跃#W；#r    每日#G第4次#W击败熔岩之地中的火焰妖魔可获得#G20活跃#W；#r    每日#G第5次#W击败熔岩之地中的火焰妖魔可获得#G20活跃#W。
18484	ZHY_210301_47	#Y关于周活跃之讨伐燕子坞#r#r    #W通过击败讨伐燕子坞中的慕容复每周最多可获得#G840活跃#W，具体规则如下：#r    每日#G首次#W击败讨伐燕子坞中的慕容复可获得#G40活跃#W；#r    每日#G第2次#W击败讨伐燕子坞中的慕容复可获得#G40活跃#W；#r    每日#G第3次#W击败讨伐燕子坞中的慕容复可获得#G40活跃#W。
18485	ZHY_210301_48	#Y关于周活跃之初战缥缈峰#r#r    #W通过击败初战缥缈峰中的李秋水每周最多可获得#G420活跃#W，具体规则如下：#r   每日#G首次#W击败初战缥缈峰中的李秋水可获得#G30活跃#W；#r   每日#G第2次#W击败初战缥缈峰中的李秋水可获得#G30活跃#W。
18486	ZHY_210301_49	#Y关于周活跃之挑战缥缈峰#r#r    #W通过击败挑战缥缈峰中的李秋水每周最多可获得#G1260活跃#W，具体规则如下：#r   每日#G首次#W击败挑战缥缈峰中的李秋水可获得#G60活跃#W；#r   每日#G第2次#W击败挑战缥缈峰中的李秋水可获得#G60活跃#W；#r   每日#G第3次#W击败挑战缥缈峰中的李秋水可获得#G60活跃#W。
18487	ZHY_210301_50	#Y关于周活跃之杀星#r#r    #W通过击败杀星副本中的最终BOSS每周最多可获得#G630活跃#W，具体规则如下：#r   每日#G首次#W击败杀星副本中的最终BOSS可获得#G30活跃#W；#r   每日#G第2次#W击败杀星副本中的最终BOSS可获得#G30活跃#W；#r   每日#G第3次#W击败杀星副本中的最终BOSS可获得#G30活跃#W。
18488	ZHY_210301_51	#Y关于周活跃之水月山庄#r#r    #W通过击败水月山庄中的耶律泓佑每周最多可获得#G1120活跃#W，具体规则如下：#r   每日#G首次#W击败水月山庄中的耶律泓佑可获得#G80活跃#W；#r   每日#G第2次#W击败水月山庄中的耶律泓佑可获得#G80活跃#W。
18489	ZHY_210301_52	#Y关于周活跃之偷袭门派#r#r    #W通过完成偷袭门派每周最多可获得#G280活跃#W，具体规则如下：#r   每日#G首次#W完成偷袭门派可获得#G20活跃#W；#r   每日#G第2次#W完成偷袭门派可获得#G20活跃#W。
18490	ZHY_210301_53	#Y关于周活跃之贼兵入侵#r#r    #W通过完成贼兵入侵每周最多可获得#G280活跃#W，具体规则如下：#r   每日#G首次#W完成贼兵入侵可获得#G20活跃#W；#r   每日#G第2次#W完成贼兵入侵可获得#G20活跃#W。
18491	ZHY_210301_54	#Y关于周活跃之藏经阁#r#r    #W通过完成藏经阁每周最多可获得#G280活跃#W，具体规则如下：#r   每日#G首次#W完成藏经阁可获得#G20活跃#W；#r   每日#G第2次#W完成藏经阁可获得#G20活跃#W。
18492	ZHY_210301_55	#Y关于周活跃之棋局#r#r    #W通过击败珍珑棋局中的远古棋魂每周最多可获得#G210活跃#W，具体规则如下：#r   每日击败珍珑棋局中的远古棋魂可获得#G30活跃#W。
18493	ZHY_210301_56	#Y关于周活跃之楼兰寻宝#r#r    #W通过击败楼兰藏宝洞中的镇宝龙王每周最多可获得#G210活跃#W，具体规则如下：#r   每日击败楼兰藏宝洞中的镇宝龙王可获得#G30活跃#W。
18494	ZHY_210301_57	#Y关于周活跃之科举#r#r    #W通过完成科举每周最多可获得#G70活跃#W，具体规则如下：#r   每日完成科举可获得#G10活跃#W。
18495	ZHY_210301_58	#Y关于周活跃之校场比武#r#r    #W通过与其他少侠于校场中进行比武每周最多可获得#G70活跃#W，具体规则如下：#r   每日#G首次#W与其他少侠于校场中进行比武可获得#G10活跃#W。
18496	ZHY_210301_59	#Y关于周活跃之百变脸谱#r#r    #W通过完成百变脸谱每周最多可获得#G70活跃#W，具体规则如下：#r   每日完成百变脸谱可获得#G10活跃#W。
18497	ZHY_210301_60	#Y关于周活跃之跑商#r#r    #W通过完成跑商每周最多可获得#G280活跃#W，具体规则如下：#r   每日#G首次#W完成跑商可获得#G20活跃#W；#r   每日#G第2次#W完成跑商可获得#G20活跃#W。
18498	ZHY_210301_61	#Y关于周活跃之兵行四象#r#r    #W通过参与兵行四象每周最多可获得#G180活跃#W，具体规则如下：#r   每参加#G1次#W兵行四象可获得#G60活跃#W。#r    #G提示：兵行四象在每周一、周三、周五举行。
18499	ZHY_210301_62	#Y关于周活跃之比武大会#r#r    #W通过参与比武大会每周最多可获得#G60活跃#W，具体规则如下：#r   当日#G首次#W参与比武大会可获得#G30活跃#W。#r    #G提示：比武大会在每周三、周六举行。
18500	ZHY_210301_63	#Y关于周活跃之华山论剑#r#r    #W通过参与华山论剑每周最多可获得#G90活跃#W，具体规则如下：#r   当日#G首次#W参与华山论剑可获得#G30活跃#W。#r    #G提示：华山论剑在每周二、周四、周日举行。
18501	ZHY_210301_64	#Y关于周活跃之凤凰古城争夺战#r#r    #W通过参与凤凰古城争夺战每周最多可获得#G80活跃#W，具体规则如下：#r   当日#G首次#W参与凤凰古城争夺战可获得#G40活跃#W。#r    #G提示：凤凰古城争夺战在每周三、周六举行。
18502	ZHY_210301_65	等级提升至40级，解锁更多游戏内容，参与后以赢取更多活跃奖励。
18503	ZHY_210301_66	等级提升至60级，解锁更多游戏内容，参与后以赢取更多活跃奖励。
18504	ZHY_210301_67	等级提升至70级，解锁更多游戏内容，参与后以赢取更多活跃奖励。
18505	ZHY_210301_68	等级提升至75级，解锁更多游戏内容，参与后以赢取更多活跃奖励。
18506	ZHY_210301_69	#H您今日领取的周活跃值已达500，无法继续增加。
18507	ZHY_210301_70	#cfff263下方为#G今日#cfff263可获得#G活跃值#cfff263的活动列表，您可根据喜好，自行选择完成。#r#cfff263今日活跃值：#G%s0/500
18508	ZHY_210301_71	每日最多获得500活跃。
18509	ZHY_210301_72	#H因今日获得的活跃值已达到上限500，本次成功领取%s0点活跃值。
18510	FBSD_150126_01	#Y扫尽魍魉夺异宝，荡平贼巢纳奇珍！#r#r    #W即日起，诸位大侠挑战完成副本时，可以获得对应副本的扫荡点数。当副本扫荡点数累计到一定数量时，即可#G免费扫荡1次副本#W。副本进行扫荡时，您本人就不需要再进入副本奋勇杀敌，同时可以选择开启#G双倍经验#W，以获得更多的#G经验奖励#W，并收获所有退敌后掉落的#G道具奖励#W。#r    #G小提示：点击主界面上方的副本扫荡按钮，即可查看当前可以进行扫荡的副本。
18511	FBSD_150126_02	#Y关于副本扫荡#r#r#cfabf8f点数获得#r    #W击败不同副本的#G最终BOSS#W时，将能获得#G1#W点#G副本扫荡点数#W。副本扫荡点数有#G上限#W，当已经存储的扫荡点数达到上限时，则#G不能再获得新的点数#W，所以，请及时用掉副本扫荡点数。#r#r#cfabf8f副本扫荡#r    #W获得足够的副本扫荡点数后，可以点击#G主界面上方#W的#G副本扫荡按钮#W，进入副本扫荡界面，选择对应的副本进行扫荡，扫荡时可以选择#G是否开启双倍经验#W，开启双倍经验将扣除#G对应的注灵符#W或#G一定的元宝#W，但是获得的#G经验#W数量#G翻倍#W。副本扫荡时需要#G每个BOSS依次扫荡#W，在开启每个BOSS的扫荡时，请先#G清空扫荡背包#W。#r#G注意：每个副本的扫荡点数仅能用于该副本的扫荡。同一时间仅有一个副本能被扫荡，如果你今日没有免费副本次数，则也不能对该副本进行扫荡。#r#r#cfabf8f奖励获得#r#W    扫荡每个副本的#G第一个BOSS#W时#G扣除#W对应的#G扫荡点数#W以及#G副本每日免费次数#W，扫荡完BOSS时，如果开启了#G双倍经验#W，则能获得该BOSS对应的双倍经验，并获得该BOSS对应的#G全部掉落#W，扫荡完每个副本的#G最后一个BOSS时#W，如果该副本有#G任务#W和#G小怪#W，则还能同时获得对应的#G任务经验#W和#G小怪经验#W。
18512	FBSD_150126_03	关于副本扫荡
18513	FBSD_150126_04	#Y关于副本扫荡#r#r#cfabf8f扫荡方式#W#r    您可使用#Y扫荡点#W或#Y金币#W对副本进行#G扫荡#W，两种方式#G共用#W副本#G免费参与次数#W，部分副本无法使用#G金币扫荡#W。#r#r#cfabf8f金币扫荡#W#r    使用#G金币扫荡#W所获得的道具均为#G绑定#W。#r    角色等级达到如下等级后，可使用对应数量的金币扫荡如下副本：#r    #G70#W级： #Y一个都不能少 #G#{_MONEY50000}#r    #G70#W级： #Y除害          #G#{_MONEY50000}#r    #G70#W级： #Y剿匪          #G#{_MONEY150000} #r    #G80#W级： #Y杀星          #G#{_MONEY300000}#r    #G90#W级： #Y黄金之链      #G#{_MONEY50000}#r           #Y玄佛珠         #G#{_MONEY50000}#r           #Y熔岩之地      #G#{_MONEY150000}#r#r#cfabf8f点数获得#r    #W击败不同副本的#G最终BOSS#W时根据大侠#G自身等级#W将获得不同扫荡点数，获得点数如下：#r    #Y一个都不能跑#W、#Y除害#W、#Y剿匪#W：#r    #G30#W级至#G69#W级获得#G4#W点。#r    #G70#W级至#G89#W级获得#G6#W点。#r    #G90#W级至#G119#W级获得#G9#W点。#r    #Y讨伐燕子坞#W：#r    #G60#W至#G69#W级获得#G4#W点。#r    #G70#W级至#G79#W级获得#G5#W点。#r    #G80#W级至#G89#W级获得#G6#W点。#r    #G90#W级至#G99#W级获得#G7#W点。#r    #G100#W级至#G119#W级获得#G8#W点。#r    #Y杀星：#r    #G70#W级至#G79#W级获得#G4#W点。#r    #G80#W级至#G89#W级获得#G5#W点。#r    #G90#W级至#G99#W级获得#G6#W点。#r    #G100#W级至#G119#W级获得#G8#W点。#r    #Y黄金之链#W、#Y玄佛珠#W、#Y熔岩之地#W：#r    #G75#W级至#G79#W级获得#G4#W点。#r    #G80#W级至#G89#W级获得#G6#W点。#r    #G90#W级至#G119#W级获得#G9#W点。#r    #Y初战缥缈峰#W：#r    #G75#W级至#G79#W级获得#G4#W点。#r    #G80#W级至#G89#W级获得#G5#W点。#r    #G90#W级至#G99#W级获得#G6#W点。#r    #G100#W级至#G119#W获得#G8#W点。#r    #Y水月山庄#W：#r    #G80#W级至#G89#W级获得#G4#W点。#r    #G90#W级至#G99#W级获得#G6#W点。#r    #G100#W级至#G119#W获得#G8#W点。#r    #Y挑战缥缈峰#W：#r    #G90#W级至#G99#W级获得#G4#W点。#r    #G100#W级至#G109#W级获得#G6#W点。#r    #G110#W级至#G119#W级获得#G8#W点。#r    副本扫荡点数有#G上限#W，当已经存储的扫荡点数达到上限时，则#G不能再获得新的点数#W，所以，请及时用掉副本扫荡点数。#r#r#cfabf8f副本扫荡#r    #W获得足够的副本扫荡点数后，可以点击#G主界面上方#W的#G副本扫荡按钮#W，进入副本扫荡界面，选择对应的副本进行扫荡，扫荡时可以选择#G是否开启双倍经验#W，开启双倍经验将扣除#G一定的元宝#W，但是获得的#G经验#W数量#G翻倍#W。副本扫荡时需要#G每个BOSS依次扫荡#W，在开启每个BOSS的扫荡时，请先#G清空扫荡背包#W。#r#G注意：每个副本的扫荡点数仅能用于该副本的扫荡。同一时间仅有一个副本能被扫荡，如果你今日没有免费副本次数，则也不能对该副本进行扫荡。#r#r#cfabf8f奖励获得#r#W    扫荡每个副本的#G第一个BOSS#W时#G扣除#W对应的#G扫荡点数#W以及#G副本每日免费次数#W，扫荡完BOSS时，如果开启了#G双倍经验#W，则能获得该BOSS对应的双倍经验，并获得该BOSS对应的#G全部掉落#W，扫荡完每个副本的#G最后一个BOSS时#W，如果该副本有#G任务#W和#G小怪#W，则还能同时获得对应的#G任务经验#W和#G小怪经验#W。
