INT	STRING	FLOAT	FLOAT	FLOAT	FLOAT	INT	INT	INT	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING
8193	男亲子时装151007白莲套装3半透.obj	1	2	1	0.15	182	183	184	男孩儿童期130916.txt																																					
8194	男亲子时装151007白莲套装4半透.obj	1	2	1	0.15	182	183	184	男孩儿童期130916.txt																																					
8195	男亲子时装151007白莲套装5半透.obj	1	2	1	0.15	182	183	184	男孩儿童期130916.txt																																					
8196	男亲子时装151007白莲套装6半透.obj	1	2	1	0.15	182	183	184	男孩儿童期130916.txt																																					
8197	男亲子时装151007白莲套装7半透.obj	1	2	1	0.15	182	183	184	男孩儿童期130916.txt																																					
8198	男亲子时装151007白莲套装9半透.obj	1	2	1	0.15	182	183	184	男孩儿童期130916.txt																																					
8199	男亲子时装151007白莲套装10半透.obj	1	2	1	0.15	182	183	184	男孩儿童期130916.txt																																					
9000	女亲子时装140425清风.obj	1	2	1	0.15	182	183	184	女孩儿童期130916.txt																																					
9001	女亲子时装140425清风02.obj	1	2	1	0.15	182	183	184	女孩儿童期130916.txt																																					
9002	女亲子时装140425清风03.obj	1	2	1	0.15	182	183	184	女孩儿童期130916.txt																																					
9003	女亲子时装140425清风04.obj	1	2	1	0.15	182	183	184	女孩儿童期130916.txt																																					
9004	女亲子时装140425清风05.obj	1	2	1	0.15	182	183	184	女孩儿童期130916.txt																																					
9005	女亲子时装140425清风06.obj	1	2	1	0.15	182	183	184	女孩儿童期130916.txt																																					
9006	女亲子时装140425清风07.obj	1	2	1	0.15	182	183	184	女孩儿童期130916.txt																																					
9007	女亲子时装140425清风08.obj	1	2	1	0.15	182	183	184	女孩儿童期130916.txt																																					
9008	女亲子时装140425清风09.obj	1	2	1	0.15	182	183	184	女孩儿童期130916.txt																																					
9009	女亲子时装140525婚纱.obj	1	2	1	0.15	182	183	184	女孩儿童期130916.txt																																					
9010	女亲子时装140525婚纱01.obj	1	2	1	0.15	182	183	184	女孩儿童期130916.txt																																					
9011	女亲子时装140525婚纱02.obj	1	2	1	0.15	182	183	184	女孩儿童期130916.txt																																					
9012	女亲子时装140525婚纱03.obj	1	2	1	0.15	182	183	184	女孩儿童期130916.txt																																					
9013	女亲子时装140525婚纱04.obj	1	2	1	0.15	182	183	184	女孩儿童期130916.txt																																					
9014	女亲子时装140525婚纱05.obj	1	2	1	0.15	182	183	184	女孩儿童期130916.txt																																					
9015	女亲子时装140525婚纱06.obj	1	2	1	0.15	182	183	184	女孩儿童期130916.txt																																					
9016	女亲子时装140525婚纱07.obj	1	2	1	0.15	182	183	184	女孩儿童期130916.txt																																					
9017	女亲子时装140525婚纱08.obj	1	2	1	0.15	182	183	184	女孩儿童期130916.txt																																					
9018	女亲子时装151110婚纱.obj	1	2	1	0.15	182	183	184	女孩儿童期130916.txt																																					
9019	女亲子时装151110婚纱1.obj	1	2	1	0.15	182	183	184	女孩儿童期130916.txt																																					
9020	女亲子时装151110婚纱3.obj	1	2	1	0.15	182	183	184	女孩儿童期130916.txt																																					
9021	女亲子时装151110婚纱4.obj	1	2	1	0.15	182	183	184	女孩儿童期130916.txt																																					
9022	女亲子时装151110婚纱5.obj	1	2	1	0.15	182	183	184	女孩儿童期130916.txt																																					
9023	女亲子时装151110婚纱6.obj	1	2	1	0.15	182	183	184	女孩儿童期130916.txt																																					
9024	女亲子时装151110婚纱7.obj	1	2	1	0.15	182	183	184	女孩儿童期130916.txt																																					
9025	女亲子时装151110婚纱10.obj	1	2	1	0.15	182	183	184	女孩儿童期130916.txt																																					
9026	女亲子时装151110婚纱11.obj	1	2	1	0.15	182	183	184	女孩儿童期130916.txt																																					
9027	女亲子时装五周年0907.obj	1	2	1	0.15	182	183	184	女孩儿童期130916.txt																																					
9028	女亲子时装五周年0907变色01.obj	1	2	1	0.15	182	183	184	女孩儿童期130916.txt																																					
9029	女亲子时装五周年0907变色02.obj	1	2	1	0.15	182	183	184	女孩儿童期130916.txt																																					
9030	女亲子时装五周年0907变色03.obj	1	2	1	0.15	182	183	184	女孩儿童期130916.txt																																					
9031	女亲子时装五周年0907变色04.obj	1	2	1	0.15	182	183	184	女孩儿童期130916.txt																																					
9032	女亲子时装五周年0907变色05.obj	1	2	1	0.15	182	183	184	女孩儿童期130916.txt																																					
9033	女亲子时装五周年0907变色06.obj	1	2	1	0.15	182	183	184	女孩儿童期130916.txt																																					
9034	女亲子时装五周年0907变色07.obj	1	2	1	0.15	182	183	184	女孩儿童期130916.txt																																					
9035	女亲子时装五周年0907变色08.obj	1	2	1	0.15	182	183	184	女孩儿童期130916.txt																																					
9036	女亲子时装150303唐韵装.obj	1	2	1	0.15	182	183	184	女孩儿童期130916.txt																																					
9037	女亲子时装150303唐韵装变色01.obj	1	2	1	0.15	182	183	184	女孩儿童期130916.txt																																					
9038	女亲子时装150303唐韵装变色02.obj	1	2	1	0.15	182	183	184	女孩儿童期130916.txt																																					
9039	女亲子时装150303唐韵装变色03.obj	1	2	1	0.15	182	183	184	女孩儿童期130916.txt																																					
9040	女亲子时装150303唐韵装变色04.obj	1	2	1	0.15	182	183	184	女孩儿童期130916.txt																																					
9041	女亲子时装150303唐韵装变色05.obj	1	2	1	0.15	182	183	184	女孩儿童期130916.txt																																					
9042	女亲子时装150303唐韵装变色08.obj	1	2	1	0.15	182	183	184	女孩儿童期130916.txt																																					
9043	女亲子时装150303唐韵装变色09.obj	1	2	1	0.15	182	183	184	女孩儿童期130916.txt																																					
9044	女亲子时装150303唐韵装变色11.obj	1	2	1	0.15	182	183	184	女孩儿童期130916.txt																																					
9045	女亲子时装150709端午节.obj	1	2	1	0.15	182	183	184	女孩儿童期130916.txt																																					
9046	女亲子时装150709端午节变色01.obj	1	2	1	0.15	182	183	184	女孩儿童期130916.txt																																					
9047	女亲子时装150709端午节变色02.obj	1	2	1	0.15	182	183	184	女孩儿童期130916.txt																																					
9048	女亲子时装150709端午节变色03.obj	1	2	1	0.15	182	183	184	女孩儿童期130916.txt																																					
9049	女亲子时装150709端午节变色04.obj	1	2	1	0.15	182	183	184	女孩儿童期130916.txt																																					
9050	女亲子时装150709端午节变色05.obj	1	2	1	0.15	182	183	184	女孩儿童期130916.txt																																					
9051	女亲子时装150709端午节变色06.obj	1	2	1	0.15	182	183	184	女孩儿童期130916.txt																																					
9052	女亲子时装150709端午节变色07.obj	1	2	1	0.15	182	183	184	女孩儿童期130916.txt																																					
9053	女亲子时装150709端午节变色08.obj	1	2	1	0.15	182	183	184	女孩儿童期130916.txt																																					
9054	女亲子时装20151211古装.obj	1	2	1	0.15	182	183	184	女孩儿童期130916.txt																																					
9055	女亲子时装20151211古装01.obj	1	2	1	0.15	182	183	184	女孩儿童期130916.txt																																					
9056	女亲子时装20151211古装02.obj	1	2	1	0.15	182	183	184	女孩儿童期130916.txt																																					
9057	女亲子时装20151211古装03.obj	1	2	1	0.15	182	183	184	女孩儿童期130916.txt																																					
9058	女亲子时装20151211古装04.obj	1	2	1	0.15	182	183	184	女孩儿童期130916.txt																																					
9059	女亲子时装20151211古装05.obj	1	2	1	0.15	182	183	184	女孩儿童期130916.txt																																					
9060	女亲子时装20151211古装06.obj	1	2	1	0.15	182	183	184	女孩儿童期130916.txt																																					
9061	女亲子时装20151211古装07.obj	1	2	1	0.15	182	183	184	女孩儿童期130916.txt																																					
9062	女亲子时装20151211古装08.obj	1	2	1	0.15	182	183	184	女孩儿童期130916.txt																																					
9063	女亲子时装140511波西米亚.obj	1	2	1	0.15	182	183	184	女孩儿童期130916.txt																																					
9064	女亲子时装140511波西米亚变色01.obj	1	2	1	0.15	182	183	184	女孩儿童期130916.txt																																					
9065	女亲子时装140511波西米亚变色02.obj	1	2	1	0.15	182	183	184	女孩儿童期130916.txt																																					
9066	女亲子时装140511波西米亚变色03.obj	1	2	1	0.15	182	183	184	女孩儿童期130916.txt																																					
9067	女亲子时装140511波西米亚变色05.obj	1	2	1	0.15	182	183	184	女孩儿童期130916.txt																																					
9068	女亲子时装140511波西米亚变色06.obj	1	2	1	0.15	182	183	184	女孩儿童期130916.txt																																					
9069	女亲子时装140511波西米亚变色07.obj	1	2	1	0.15	182	183	184	女孩儿童期130916.txt																																					
9070	女亲子时装140511波西米亚变色08.obj	1	2	1	0.15	182	183	184	女孩儿童期130916.txt																																					
9071	女亲子时装140511波西米亚变色09.obj	1	2	1	0.15	182	183	184	女孩儿童期130916.txt																																					
9072	女亲子时装140608仙侣情缘.obj	1	2	1	0.15	182	183	184	女孩儿童期130916.txt																																					
9073	女亲子时装140608仙侣情缘2.obj	1	2	1	0.15	182	183	184	女孩儿童期130916.txt																																					
9074	女亲子时装140608仙侣情缘3.obj	1	2	1	0.15	182	183	184	女孩儿童期130916.txt																																					
9075	女亲子时装140608仙侣情缘4.obj	1	2	1	0.15	182	183	184	女孩儿童期130916.txt																																					
9076	女亲子时装140608仙侣情缘5.obj	1	2	1	0.15	182	183	184	女孩儿童期130916.txt																																					
9077	女亲子时装140608仙侣情缘6.obj	1	2	1	0.15	182	183	184	女孩儿童期130916.txt																																					
9078	女亲子时装140608仙侣情缘7.obj	1	2	1	0.15	182	183	184	女孩儿童期130916.txt																																					
9079	女亲子时装140608仙侣情缘8.obj	1	2	1	0.15	182	183	184	女孩儿童期130916.txt																																					
9080	女亲子时装140608仙侣情缘9.obj	1	2	1	0.15	182	183	184	女孩儿童期130916.txt																																					
9081	女亲子时装140725春节民族.obj	1	2	1	0.15	182	183	184	女孩儿童期130916.txt																																					
9082	女亲子时装140725春节民族1.obj	1	2	1	0.15	182	183	184	女孩儿童期130916.txt																																					
9083	女亲子时装140725春节民族2.obj	1	2	1	0.15	182	183	184	女孩儿童期130916.txt																																					
9084	女亲子时装140725春节民族3.obj	1	2	1	0.15	182	183	184	女孩儿童期130916.txt																																					
9085	女亲子时装140725春节民族4.obj	1	2	1	0.15	182	183	184	女孩儿童期130916.txt																																					
